id_match,id_team_home,name_team_home,id_team_away,name_team_away,score_HT,score_FT,0-75_dif,76-90+_dif,0-75,75+,0-15,16-30,31-45,46-59,60-74,75-79,80-84,85-89,90+,year
157039.0,33.0,Manchester United,52.0,Crystal Palace,0-1,1-2,-1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2019
157041.0,62.0,Sheffield Utd,46.0,Leicester,0-1,1-2,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2019
157043.0,38.0,Watford,48.0,West Ham,1-1,1-3,-2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019
157038.0,40.0,Liverpool,42.0,Arsenal,1-0,3-1,3.0,-1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2019
157035.0,35.0,Bournemouth,50.0,Manchester City,1-2,1-3,-2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157042.0,47.0,Tottenham,34.0,Newcastle,0-1,0-1,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157044.0,39.0,Wolves,44.0,Burnley,0-1,1-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019
157053.0,41.0,Southampton,33.0,Manchester United,0-1,1-1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157047.0,49.0,Chelsea,62.0,Sheffield Utd,2-0,2-2,1.0,-1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2019
157048.0,52.0,Crystal Palace,66.0,Aston Villa,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157050.0,46.0,Leicester,35.0,Bournemouth,2-1,3-1,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157051.0,50.0,Manchester City,51.0,Brighton,2-0,4-0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2019
157052.0,34.0,Newcastle,38.0,Watford,1-1,1-1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157054.0,48.0,West Ham,71.0,Norwich,1-0,2-0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157046.0,44.0,Burnley,40.0,Liverpool,0-2,0-3,-2.0,-1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
157049.0,45.0,Everton,39.0,Wolves,2-1,3-2,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2019
157045.0,42.0,Arsenal,47.0,Tottenham,1-2,2-2,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157058.0,40.0,Liverpool,34.0,Newcastle,2-1,3-1,2.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157057.0,51.0,Brighton,44.0,Burnley,0-0,1-1,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019
157059.0,33.0,Manchester United,46.0,Leicester,1-0,1-0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157061.0,62.0,Sheffield Utd,41.0,Southampton,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157062.0,47.0,Tottenham,52.0,Crystal Palace,4-0,4-0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157064.0,39.0,Wolves,49.0,Chelsea,0-3,2-5,-3.0,0.0,5.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2019
157060.0,71.0,Norwich,50.0,Manchester City,2-1,3-2,2.0,-1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2019
157055.0,35.0,Bournemouth,45.0,Everton,1-1,3-1,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2019
157063.0,38.0,Watford,42.0,Arsenal,0-2,2-2,-1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2019
157056.0,66.0,Aston Villa,48.0,West Ham,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157073.0,41.0,Southampton,35.0,Bournemouth,0-2,1-3,-1.0,-1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2019
157070.0,46.0,Leicester,47.0,Tottenham,0-1,2-1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019
157066.0,44.0,Burnley,71.0,Norwich,2-0,2-0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157069.0,45.0,Everton,62.0,Sheffield Utd,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2019
157071.0,50.0,Manchester City,38.0,Watford,5-0,8-0,7.0,1.0,7.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2019
157072.0,34.0,Newcastle,51.0,Brighton,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157068.0,52.0,Crystal Palace,39.0,Wolves,0-0,1-1,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019
157074.0,48.0,West Ham,33.0,Manchester United,1-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
157065.0,42.0,Arsenal,66.0,Aston Villa,0-1,3-2,-1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2019
157067.0,49.0,Chelsea,40.0,Liverpool,0-2,1-2,-1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157082.0,62.0,Sheffield Utd,40.0,Liverpool,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157075.0,35.0,Bournemouth,48.0,West Ham,1-1,2-2,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019
157076.0,66.0,Aston Villa,44.0,Burnley,1-0,2-2,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2019
157077.0,49.0,Chelsea,51.0,Brighton,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2019
157078.0,52.0,Crystal Palace,71.0,Norwich,1-0,2-0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019
157083.0,47.0,Tottenham,41.0,Southampton,2-1,2-1,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157084.0,39.0,Wolves,38.0,Watford,1-0,2-0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157079.0,45.0,Everton,50.0,Manchester City,1-1,1-3,-1.0,-1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2019
157080.0,46.0,Leicester,34.0,Newcastle,1-0,5-0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2019
157081.0,33.0,Manchester United,42.0,Arsenal,1-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157086.0,51.0,Brighton,47.0,Tottenham,2-0,3-0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157087.0,44.0,Burnley,45.0,Everton,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157088.0,40.0,Liverpool,46.0,Leicester,1-0,2-1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
157091.0,71.0,Norwich,66.0,Aston Villa,0-2,1-5,-4.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2019
157093.0,38.0,Watford,62.0,Sheffield Utd,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157094.0,48.0,West Ham,52.0,Crystal Palace,0-0,1-2,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2019
157085.0,42.0,Arsenal,35.0,Bournemouth,1-0,1-0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157089.0,50.0,Manchester City,39.0,Wolves,0-0,0-2,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
157092.0,41.0,Southampton,49.0,Chelsea,1-3,1-4,-2.0,-1.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019
157090.0,34.0,Newcastle,33.0,Manchester United,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157099.0,45.0,Everton,48.0,West Ham,1-0,2-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157095.0,35.0,Bournemouth,71.0,Norwich,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157096.0,66.0,Aston Villa,51.0,Brighton,1-1,2-1,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2019
157097.0,49.0,Chelsea,34.0,Newcastle,0-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157100.0,46.0,Leicester,44.0,Burnley,1-1,2-1,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157103.0,47.0,Tottenham,38.0,Watford,0-1,1-1,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019
157104.0,39.0,Wolves,41.0,Southampton,0-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019
157098.0,52.0,Crystal Palace,50.0,Manchester City,0-2,0-2,-2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157101.0,33.0,Manchester United,40.0,Liverpool,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2019
157102.0,62.0,Sheffield Utd,42.0,Arsenal,1-0,1-0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157112.0,41.0,Southampton,46.0,Leicester,0-5,0-9,-7.0,-2.0,7.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2019
157109.0,50.0,Manchester City,66.0,Aston Villa,0-0,3-0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2019
157106.0,51.0,Brighton,45.0,Everton,1-1,3-2,-1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2019
157113.0,38.0,Watford,35.0,Bournemouth,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157114.0,48.0,West Ham,62.0,Sheffield Utd,1-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157107.0,44.0,Burnley,49.0,Chelsea,0-2,2-4,-4.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2019
157110.0,34.0,Newcastle,39.0,Wolves,1-0,1-1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157105.0,42.0,Arsenal,52.0,Crystal Palace,2-1,2-2,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157108.0,40.0,Liverpool,47.0,Tottenham,0-1,2-1,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2019
157111.0,71.0,Norwich,33.0,Manchester United,0-2,1-3,-3.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019
157115.0,35.0,Bournemouth,33.0,Manchester United,1-0,1-0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157116.0,42.0,Arsenal,39.0,Wolves,1-0,1-1,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019
157117.0,66.0,Aston Villa,40.0,Liverpool,1-0,1-2,1.0,-2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2019
157118.0,51.0,Brighton,71.0,Norwich,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019
157121.0,50.0,Manchester City,41.0,Southampton,0-1,2-1,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019
157122.0,62.0,Sheffield Utd,44.0,Burnley,3-0,3-0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157124.0,48.0,West Ham,34.0,Newcastle,0-2,2-3,-2.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2019
157123.0,38.0,Watford,49.0,Chelsea,0-1,1-2,-2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019
157119.0,52.0,Crystal Palace,46.0,Leicester,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2019
157120.0,45.0,Everton,47.0,Tottenham,0-0,1-1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019
157131.0,71.0,Norwich,38.0,Watford,0-1,0-2,-2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157126.0,49.0,Chelsea,52.0,Crystal Palace,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2019
157125.0,44.0,Burnley,48.0,West Ham,2-0,3-0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157130.0,34.0,Newcastle,35.0,Bournemouth,1-1,2-1,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157132.0,41.0,Southampton,45.0,Everton,0-1,1-2,-1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2019
157133.0,47.0,Tottenham,62.0,Sheffield Utd,0-0,1-1,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2019
157127.0,46.0,Leicester,42.0,Arsenal,0-0,2-0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019
157129.0,33.0,Manchester United,51.0,Brighton,2-0,3-1,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019
157134.0,39.0,Wolves,66.0,Aston Villa,1-0,2-1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
157128.0,40.0,Liverpool,50.0,Manchester City,2-0,3-1,3.0,-1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2019
157144.0,48.0,West Ham,47.0,Tottenham,0-2,2-3,-2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2019
157135.0,35.0,Bournemouth,39.0,Wolves,0-2,1-2,-1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157136.0,42.0,Arsenal,41.0,Southampton,1-1,2-2,-1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019
157138.0,51.0,Brighton,46.0,Leicester,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2019
157139.0,52.0,Crystal Palace,40.0,Liverpool,0-0,1-2,-1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2019
157140.0,45.0,Everton,71.0,Norwich,0-0,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019
157143.0,38.0,Watford,44.0,Burnley,0-0,0-3,-1.0,-2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2019
157141.0,50.0,Manchester City,49.0,Chelsea,2-1,2-1,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157142.0,62.0,Sheffield Utd,33.0,Manchester United,1-0,3-3,1.0,-1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2019
157137.0,66.0,Aston Villa,34.0,Newcastle,2-0,2-0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157150.0,34.0,Newcastle,50.0,Manchester City,1-1,2-2,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019
157145.0,44.0,Burnley,52.0,Crystal Palace,0-1,0-2,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2019
157146.0,49.0,Chelsea,48.0,West Ham,0-0,0-1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157148.0,40.0,Liverpool,51.0,Brighton,2-0,2-1,2.0,-1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019
157153.0,47.0,Tottenham,35.0,Bournemouth,1-0,3-2,2.0,-1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2019
157152.0,41.0,Southampton,38.0,Watford,0-1,2-1,-1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2019
157151.0,71.0,Norwich,42.0,Arsenal,2-1,2-2,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157154.0,39.0,Wolves,62.0,Sheffield Utd,0-1,1-1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157147.0,46.0,Leicester,45.0,Everton,0-1,2-1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019
157149.0,33.0,Manchester United,66.0,Aston Villa,1-1,2-2,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2019
157163.0,52.0,Crystal Palace,35.0,Bournemouth,0-0,1-0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019
157156.0,44.0,Burnley,50.0,Manchester City,0-1,1-4,-3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2019
157157.0,46.0,Leicester,38.0,Watford,0-0,2-0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019
157159.0,39.0,Wolves,48.0,West Ham,1-0,2-0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019
157160.0,33.0,Manchester United,47.0,Tottenham,1-1,2-1,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157161.0,49.0,Chelsea,66.0,Aston Villa,1-1,2-1,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157162.0,41.0,Southampton,71.0,Norwich,2-0,2-1,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157164.0,40.0,Liverpool,45.0,Everton,4-2,5-2,2.0,1.0,6.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2019
157158.0,62.0,Sheffield Utd,34.0,Newcastle,0-1,0-2,-2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019
157155.0,42.0,Arsenal,51.0,Brighton,0-1,1-2,0.0,-1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2019
157168.0,45.0,Everton,49.0,Chelsea,1-0,3-1,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2019
157165.0,35.0,Bournemouth,40.0,Liverpool,0-2,0-3,-3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2019
157172.0,47.0,Tottenham,44.0,Burnley,3-0,5-0,5.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2019
157173.0,38.0,Watford,52.0,Crystal Palace,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
157169.0,50.0,Manchester City,33.0,Manchester United,0-2,1-2,-2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019
157166.0,66.0,Aston Villa,46.0,Leicester,1-2,1-4,-3.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2019
